filename, language, JavaScript, Vue.js, wxml, TypeScript, JSON, CSS, wxs, comment, blank, total
components/vant/switch/index.wxml, wxml, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
components/vant/switch/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/tab/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tab/index.js, JavaScript, 35, 0, 0, 0, 0, 0, 0, 0, 1, 36
components/vant/tab/index.json, JSON, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
components/vant/tab/index.wxml, wxml, 0, 0, 8, 0, 0, 0, 0, 0, 2, 10
components/vant/tab/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/tabbar-item/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tabbar-item/index.js, JavaScript, 32, 0, 0, 0, 0, 0, 0, 0, 1, 33
components/vant/tabbar-item/index.json, JSON, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
components/vant/tabbar-item/index.wxml, wxml, 0, 0, 29, 0, 0, 0, 0, 0, 2, 31
components/vant/tabbar-item/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2
components/vant/tabbar/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tabbar/index.js, JavaScript, 60, 0, 0, 0, 0, 0, 0, 0, 1, 61
components/vant/tabbar/index.json, JSON, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
components/vant/tabbar/index.wxml, wxml, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
components/vant/tabbar/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/tabs/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tabs/index.js, JavaScript, 302, 0, 0, 0, 0, 0, 0, 3, 1, 306
components/vant/tabs/index.json, JSON, 0, 0, 0, 0, 6, 0, 0, 0, 1, 7
components/vant/tabs/index.wxml, wxml, 0, 0, 46, 0, 0, 0, 0, 0, 4, 50
components/vant/tabs/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/tag/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tag/index.js, JavaScript, 30, 0, 0, 0, 0, 0, 0, 0, 1, 31
components/vant/tag/index.json, JSON, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
components/vant/tag/index.wxml, wxml, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
components/vant/tag/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/toast/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/toast/index.js, JavaScript, 28, 0, 0, 0, 0, 0, 0, 1, 1, 30
components/vant/toast/index.json, JSON, 0, 0, 0, 0, 9, 0, 0, 0, 1, 10
components/vant/toast/index.wxml, wxml, 0, 0, 29, 0, 0, 0, 0, 2, 3, 34
components/vant/toast/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/toast/toast.d.ts, TypeScript, 0, 0, 0, 25, 0, 0, 0, 0, 1, 26
components/vant/toast/toast.js, JavaScript, 66, 0, 0, 0, 0, 0, 0, 0, 1, 67
components/vant/transition/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/transition/index.js, JavaScript, 13, 0, 0, 0, 0, 0, 0, 0, 1, 14
components/vant/transition/index.json, JSON, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3
components/vant/transition/index.wxml, wxml, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
components/vant/transition/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/tree-select/index.d.ts, TypeScript, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
components/vant/tree-select/index.js, JavaScript, 73, 0, 0, 0, 0, 0, 0, 5, 1, 79
components/vant/tree-select/index.json, JSON, 0, 0, 0, 0, 7, 0, 0, 0, 1, 8
components/vant/tree-select/index.wxml, wxml, 0, 0, 38, 0, 0, 0, 0, 0, 2, 40
components/vant/tree-select/index.wxss, CSS, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
components/vant/wxs/array.wxs, wxs, 0, 0, 0, 0, 0, 0, 4, 0, 2, 6
components/vant/wxs/bem.wxs, wxs, 0, 0, 0, 0, 0, 0, 33, 0, 6, 39
components/vant/wxs/memoize.wxs, wxs, 0, 0, 0, 0, 0, 0, 45, 0, 10, 55
components/vant/wxs/object.wxs, wxs, 0, 0, 0, 0, 0, 0, 11, 0, 3, 14
components/vant/wxs/utils.wxs, wxs, 0, 0, 0, 0, 0, 0, 10, 0, 3, 13
mixins/editMixin.js, JavaScript, 76, 0, 0, 0, 0, 0, 0, 3, 3, 82
mixins/test.js, JavaScript, 18, 0, 0, 0, 0, 0, 0, 0, 4, 22
pages/activity/activity.wpy, Vue.js, 0, 92, 0, 0, 0, 0, 0, 0, 11, 103
pages/activity/webview.wpy, Vue.js, 0, 29, 0, 0, 0, 0, 0, 1, 11, 41
pages/battle/profile.wpy, Vue.js, 0, 476, 0, 0, 0, 0, 0, 22, 16, 514
pages/chat/becomeFriend.wpy, Vue.js, 0, 116, 0, 0, 0, 0, 0, 0, 12, 128
pages/chat/chat.wpy, Vue.js, 0, 478, 0, 0, 0, 0, 0, 9, 26, 513
pages/chat/like.wpy, Vue.js, 0, 146, 0, 0, 0, 0, 0, 0, 13, 159
pages/fabu/fabu.wpy, Vue.js, 0, 325, 0, 0, 0, 0, 0, 6, 11, 342
pages/home.wpy, Vue.js, 0, 284, 0, 0, 0, 0, 0, 41, 10, 335
pages/index.wpy, Vue.js, 0, 214, 0, 0, 0, 0, 0, 13, 4, 231
pages/my/activityRule.wpy, Vue.js, 0, 47, 0, 0, 0, 0, 0, 0, 11, 58
pages/my/contactService.wpy, Vue.js, 0, 107, 0, 0, 0, 0, 0, 0, 11, 118
pages/my/editdesc.wpy, Vue.js, 0, 83, 0, 0, 0, 0, 0, 11, 9, 103
pages/my/editfile.wpy, Vue.js, 0, 306, 0, 0, 0, 0, 0, 4, 16, 326
pages/my/editname.wpy, Vue.js, 0, 70, 0, 0, 0, 0, 0, 0, 10, 80
pages/my/miniprogram_npm/miniprogram-drawimage/index.js, JavaScript, 280, 0, 0, 0, 0, 0, 0, 31, 27, 338
pages/my/miniprogram_npm/miniprogram-drawimage/index.json, JSON, 0, 0, 0, 0, 4, 0, 0, 0, 0, 4
pages/my/miniprogram_npm/miniprogram-drawimage/index.wxml, wxml, 0, 0, 9, 0, 0, 0, 0, 0, 0, 9
pages/my/miniprogram_npm/miniprogram-drawimage/index.wxss, CSS, 0, 0, 0, 0, 0, 57, 0, 0, 7, 64
pages/my/myCard.wpy, Vue.js, 0, 274, 0, 0, 0, 0, 0, 11, 17, 302
pages/my/mymoment.wpy, Vue.js, 0, 62, 0, 0, 0, 0, 0, 0, 7, 69
pages/my/myrank.wpy, Vue.js, 0, 664, 0, 0, 0, 0, 0, 15, 19, 698
pages/my/mytime.wpy, Vue.js, 0, 105, 0, 0, 0, 0, 0, 0, 13, 118
pages/my/propaganda.wpy, Vue.js, 0, 482, 0, 0, 0, 0, 0, 1, 12, 495
pages/my/setting.wpy, Vue.js, 0, 171, 0, 0, 0, 0, 0, 1, 13, 185
pages/my/withdraw.wpy, Vue.js, 0, 129, 0, 0, 0, 0, 0, 0, 11, 140
pages/rank/rank.wpy, Vue.js, 0, 300, 0, 0, 0, 0, 0, 5, 13, 318
pages/register.wpy, Vue.js, 0, 172, 0, 0, 0, 0, 0, 13, 12, 197
pages/register/chooseBirth.wpy, Vue.js, 0, 137, 0, 0, 0, 0, 0, 15, 14, 166
pages/register/chooseGender.wpy, Vue.js, 0, 162, 0, 0, 0, 0, 0, 0, 11, 173
pages/register/chooseName.wpy, Vue.js, 0, 94, 0, 0, 0, 0, 0, 15, 12, 121
pages/register/uploadAvatar.wpy, Vue.js, 0, 185, 0, 0, 0, 0, 0, 22, 14, 221
pages/register/uploadVideo.wpy, Vue.js, 0, 166, 0, 0, 0, 0, 0, 4, 8, 178
pages/register/verify.wpy, Vue.js, 0, 157, 0, 0, 0, 0, 0, 0, 12, 169
pages/ta/momentDetail.wpy, Vue.js, 0, 52, 0, 0, 0, 0, 0, 0, 7, 59
pages/ta/taMomentList.wpy, Vue.js, 0, 54, 0, 0, 0, 0, 0, 0, 8, 62
utils/base64src.js, JavaScript, 23, 0, 0, 0, 0, 0, 0, 0, 2, 25
utils/config.js, JavaScript, 24, 0, 0, 0, 0, 0, 0, 0, 3, 27
utils/event.js, JavaScript, 111, 0, 0, 0, 0, 0, 0, 1, 9, 121
utils/handler.js, JavaScript, 799, 0, 0, 0, 0, 0, 0, 146, 54, 999
utils/index.js, JavaScript, 126, 0, 0, 0, 0, 0, 0, 1, 11, 138
utils/request.js, JavaScript, 64, 0, 0, 0, 0, 0, 0, 2, 3, 69
utils/uploader.js, JavaScript, 40, 0, 0, 0, 0, 0, 0, 7, 3, 50
utils/url.js, JavaScript, 27, 0, 0, 0, 0, 0, 0, 28, 2, 57
utils/util.js, JavaScript, 16, 0, 0, 0, 0, 0, 0, 0, 5, 21
utils/webim.js, JavaScript, 4667, 0, 0, 0, 0, 0, 0, 976, 427, 6070
utils/wxcharts.js, JavaScript, 1749, 0, 0, 0, 0, 0, 0, 50, 244, 2043
Total, -, 11689, 10950, 1219, 175, 272, 112, 103, 1683, 1768, 27971
